semana,data,semana_ano,familia,sku,nome_produto,demanda_total,dem_loja,dem_ecommerce,dem_marketplace,dem_retira,custo_R$,shelf_life_dias
54,2024-01-08,2,F3 - Mercearia,F3-005,Oleo Soja 900ml,338,245,50,30,13,8.9,365
55,2024-01-15,3,F3 - Mercearia,F3-005,Oleo Soja 900ml,466,292,82,69,23,8.9,365
56,2024-01-22,4,F3 - Mercearia,F3-005,Oleo Soja 900ml,394,284,62,29,19,8.9,365
57,2024-01-29,5,F3 - Mercearia,F3-005,Oleo Soja 900ml,370,252,41,48,29,8.9,365
58,2024-02-05,6,F3 - Mercearia,F3-005,Oleo Soja 900ml,330,219,66,29,16,8.9,365
59,2024-02-12,7,F3 - Mercearia,F3-005,Oleo Soja 900ml,495,351,74,65,5,8.9,365
60,2024-02-19,8,F3 - Mercearia,F3-005,Oleo Soja 900ml,533,372,97,54,10,8.9,365
61,2024-02-26,9,F3 - Mercearia,F3-005,Oleo Soja 900ml,417,290,71,36,20,8.9,365
62,2024-03-04,10,F3 - Mercearia,F3-005,Oleo Soja 900ml,421,300,64,42,15,8.9,365
63,2024-03-11,11,F3 - Mercearia,F3-005,Oleo Soja 900ml,462,348,60,49,5,8.9,365
64,2024-03-18,12,F3 - Mercearia,F3-005,Oleo Soja 900ml,559,403,90,56,10,8.9,365
65,2024-03-25,13,F3 - Mercearia,F3-005,Oleo Soja 900ml,554,366,64,85,39,8.9,365
66,2024-04-01,14,F3 - Mercearia,F3-005,Oleo Soja 900ml,458,329,67,53,9,8.9,365
67,2024-04-08,15,F3 - Mercearia,F3-005,Oleo Soja 900ml,565,395,80,50,40,8.9,365
68,2024-04-15,16,F3 - Mercearia,F3-005,Oleo Soja 900ml,597,451,61,45,40,8.9,365
69,2024-04-22,17,F3 - Mercearia,F3-005,Oleo Soja 900ml,445,319,70,38,18,8.9,365
70,2024-04-29,18,F3 - Mercearia,F3-005,Oleo Soja 900ml,499,345,64,64,26,8.9,365
71,2024-05-06,19,F3 - Mercearia,F3-005,Oleo Soja 900ml,392,272,55,42,23,8.9,365
72,2024-05-13,20,F3 - Mercearia,F3-005,Oleo Soja 900ml,577,413,96,35,33,8.9,365
73,2024-05-20,21,F3 - Mercearia,F3-005,Oleo Soja 900ml,546,367,89,35,55,8.9,365
74,2024-05-27,22,F3 - Mercearia,F3-005,Oleo Soja 900ml,550,388,85,61,16,8.9,365
75,2024-06-03,23,F3 - Mercearia,F3-005,Oleo Soja 900ml,473,306,82,48,37,8.9,365
76,2024-06-10,24,F3 - Mercearia,F3-005,Oleo Soja 900ml,580,369,102,66,43,8.9,365
77,2024-06-17,25,F3 - Mercearia,F3-005,Oleo Soja 900ml,541,359,82,63,37,8.9,365
78,2024-06-24,26,F3 - Mercearia,F3-005,Oleo Soja 900ml,688,456,97,90,45,8.9,365
79,2024-07-01,27,F3 - Mercearia,F3-005,Oleo Soja 900ml,548,382,72,53,41,8.9,365
80,2024-07-08,28,F3 - Mercearia,F3-005,Oleo Soja 900ml,506,339,88,41,38,8.9,365
81,2024-07-15,29,F3 - Mercearia,F3-005,Oleo Soja 900ml,373,281,43,44,5,8.9,365
82,2024-07-22,30,F3 - Mercearia,F3-005,Oleo Soja 900ml,507,361,69,34,43,8.9,365
83,2024-07-29,31,F3 - Mercearia,F3-005,Oleo Soja 900ml,610,392,87,85,46,8.9,365
84,2024-08-05,32,F3 - Mercearia,F3-005,Oleo Soja 900ml,429,272,77,52,28,8.9,365
85,2024-08-12,33,F3 - Mercearia,F3-005,Oleo Soja 900ml,535,377,51,53,54,8.9,365
86,2024-08-19,34,F3 - Mercearia,F3-005,Oleo Soja 900ml,525,355,85,51,34,8.9,365
87,2024-08-26,35,F3 - Mercearia,F3-005,Oleo Soja 900ml,483,324,82,55,22,8.9,365
88,2024-09-02,36,F3 - Mercearia,F3-005,Oleo Soja 900ml,425,307,63,51,4,8.9,365
89,2024-09-09,37,F3 - Mercearia,F3-005,Oleo Soja 900ml,463,339,69,33,22,8.9,365
90,2024-09-16,38,F3 - Mercearia,F3-005,Oleo Soja 900ml,482,341,79,48,14,8.9,365
91,2024-09-23,39,F3 - Mercearia,F3-005,Oleo Soja 900ml,438,330,72,24,12,8.9,365
92,2024-09-30,40,F3 - Mercearia,F3-005,Oleo Soja 900ml,424,290,67,55,12,8.9,365
93,2024-10-07,41,F3 - Mercearia,F3-005,Oleo Soja 900ml,443,289,88,62,4,8.9,365
94,2024-10-14,42,F3 - Mercearia,F3-005,Oleo Soja 900ml,513,387,67,54,5,8.9,365
95,2024-10-21,43,F3 - Mercearia,F3-005,Oleo Soja 900ml,401,283,71,43,4,8.9,365
96,2024-10-28,44,F3 - Mercearia,F3-005,Oleo Soja 900ml,388,276,62,22,28,8.9,365
97,2024-11-04,45,F3 - Mercearia,F3-005,Oleo Soja 900ml,447,305,60,58,24,8.9,365
98,2024-11-11,46,F3 - Mercearia,F3-005,Oleo Soja 900ml,428,297,60,57,14,8.9,365
99,2024-11-18,47,F3 - Mercearia,F3-005,Oleo Soja 900ml,581,394,100,59,28,8.9,365
100,2024-11-25,48,F3 - Mercearia,F3-005,Oleo Soja 900ml,505,386,78,23,18,8.9,365
101,2024-12-02,49,F3 - Mercearia,F3-005,Oleo Soja 900ml,377,269,55,31,22,8.9,365
102,2024-12-09,50,F3 - Mercearia,F3-005,Oleo Soja 900ml,402,291,50,43,18,8.9,365
103,2024-12-16,51,F3 - Mercearia,F3-005,Oleo Soja 900ml,387,273,73,19,22,8.9,365
104,2024-12-23,52,F3 - Mercearia,F3-005,Oleo Soja 900ml,469,356,74,34,5,8.9,365
1,2023-01-02,1,F3 - Mercearia,F3-006,Acucar 1kg,332,222,46,36,28,5.2,730
2,2023-01-09,2,F3 - Mercearia,F3-006,Acucar 1kg,282,204,49,26,3,5.2,730
3,2023-01-16,3,F3 - Mercearia,F3-006,Acucar 1kg,248,162,37,32,17,5.2,730
4,2023-01-23,4,F3 - Mercearia,F3-006,Acucar 1kg,312,228,52,28,4,5.2,730
5,2023-01-30,5,F3 - Mercearia,F3-006,Acucar 1kg,367,270,39,38,20,5.2,730
6,2023-02-06,6,F3 - Mercearia,F3-006,Acucar 1kg,325,222,55,22,26,5.2,730
7,2023-02-13,7,F3 - Mercearia,F3-006,Acucar 1kg,343,257,61,7,18,5.2,730
8,2023-02-20,8,F3 - Mercearia,F3-006,Acucar 1kg,378,282,71,18,7,5.2,730
9,2023-02-27,9,F3 - Mercearia,F3-006,Acucar 1kg,373,247,62,46,18,5.2,730
10,2023-03-06,10,F3 - Mercearia,F3-006,Acucar 1kg,362,265,46,20,31,5.2,730
11,2023-03-13,11,F3 - Mercearia,F3-006,Acucar 1kg,379,259,55,29,36,5.2,730
12,2023-03-20,12,F3 - Mercearia,F3-006,Acucar 1kg,508,318,74,61,55,5.2,730
13,2023-03-27,13,F3 - Mercearia,F3-006,Acucar 1kg,533,386,66,68,13,5.2,730
14,2023-04-03,14,F3 - Mercearia,F3-006,Acucar 1kg,322,233,56,28,5,5.2,730
15,2023-04-10,15,F3 - Mercearia,F3-006,Acucar 1kg,427,312,66,31,18,5.2,730
16,2023-04-17,16,F3 - Mercearia,F3-006,Acucar 1kg,312,209,51,29,23,5.2,730
17,2023-04-24,17,F3 - Mercearia,F3-006,Acucar 1kg,339,235,38,52,14,5.2,730
18,2023-05-01,18,F3 - Mercearia,F3-006,Acucar 1kg,394,274,40,54,26,5.2,730
19,2023-05-08,19,F3 - Mercearia,F3-006,Acucar 1kg,407,263,64,50,30,5.2,730
20,2023-05-15,20,F3 - Mercearia,F3-006,Acucar 1kg,485,354,55,67,9,5.2,730
21,2023-05-22,21,F3 - Mercearia,F3-006,Acucar 1kg,392,284,45,56,7,5.2,730
22,2023-05-29,22,F3 - Mercearia,F3-006,Acucar 1kg,420,318,50,39,13,5.2,730
23,2023-06-05,23,F3 - Mercearia,F3-006,Acucar 1kg,323,215,61,29,18,5.2,730
24,2023-06-12,24,F3 - Mercearia,F3-006,Acucar 1kg,386,265,53,41,27,5.2,730
25,2023-06-19,25,F3 - Mercearia,F3-006,Acucar 1kg,406,289,75,38,4,5.2,730
26,2023-06-26,26,F3 - Mercearia,F3-006,Acucar 1kg,439,293,62,62,22,5.2,730
27,2023-07-03,27,F3 - Mercearia,F3-006,Acucar 1kg,515,387,71,45,12,5.2,730
28,2023-07-10,28,F3 - Mercearia,F3-006,Acucar 1kg,316,224,47,21,24,5.2,730
29,2023-07-17,29,F3 - Mercearia,F3-006,Acucar 1kg,405,260,53,37,55,5.2,730
30,2023-07-24,30,F3 - Mercearia,F3-006,Acucar 1kg,385,257,75,32,21,5.2,730
31,2023-07-31,31,F3 - Mercearia,F3-006,Acucar 1kg,413,290,50,55,18,5.2,730
32,2023-08-07,32,F3 - Mercearia,F3-006,Acucar 1kg,359,270,47,38,4,5.2,730
33,2023-08-14,33,F3 - Mercearia,F3-006,Acucar 1kg,445,307,67,45,26,5.2,730
34,2023-08-21,34,F3 - Mercearia,F3-006,Acucar 1kg,428,318,42,42,26,5.2,730
35,2023-08-28,35,F3 - Mercearia,F3-006,Acucar 1kg,355,266,47,36,6,5.2,730
36,2023-09-04,36,F3 - Mercearia,F3-006,Acucar 1kg,399,281,46,49,23,5.2,730
37,2023-09-11,37,F3 - Mercearia,F3-006,Acucar 1kg,371,252,57,38,24,5.2,730
38,2023-09-18,38,F3 - Mercearia,F3-006,Acucar 1kg,326,212,37,42,35,5.2,730
39,2023-09-25,39,F3 - Mercearia,F3-006,Acucar 1kg,384,266,61,36,21,5.2,730
40,2023-10-02,40,F3 - Mercearia,F3-006,Acucar 1kg,519,381,53,60,25,5.2,730
41,2023-10-09,41,F3 - Mercearia,F3-006,Acucar 1kg,373,263,64,27,19,5.2,730
42,2023-10-16,42,F3 - Mercearia,F3-006,Acucar 1kg,317,212,46,48,11,5.2,730
43,2023-10-23,43,F3 - Mercearia,F3-006,Acucar 1kg,295,218,39,24,14,5.2,730
44,2023-10-30,44,F3 - Mercearia,F3-006,Acucar 1kg,363,254,68,30,11,5.2,730
45,2023-11-06,45,F3 - Mercearia,F3-006,Acucar 1kg,403,294,57,21,31,5.2,730
46,2023-11-13,46,F3 - Mercearia,F3-006,Acucar 1kg,362,225,61,35,41,5.2,730
47,2023-11-20,47,F3 - Mercearia,F3-006,Acucar 1kg,528,379,58,63,28,5.2,730
48,2023-11-27,48,F3 - Mercearia,F3-006,Acucar 1kg,346,230,40,56,20,5.2,730
49,2023-12-04,49,F3 - Mercearia,F3-006,Acucar 1kg,355,234,59,27,35,5.2,730
50,2023-12-11,50,F3 - Mercearia,F3-006,Acucar 1kg,305,211,48,27,19,5.2,730
51,2023-12-18,51,F3 - Mercearia,F3-006,Acucar 1kg,292,219,42,18,13,5.2,730
52,2023-12-25,52,F3 - Mercearia,F3-006,Acucar 1kg,292,215,42,19,16,5.2,730
53,2024-01-01,1,F3 - Mercearia,F3-006,Acucar 1kg,306,222,43,21,20,5.2,730
54,2024-01-08,2,F3 - Mercearia,F3-006,Acucar 1kg,354,259,58,26,11,5.2,730
55,2024-01-15,3,F3 - Mercearia,F3-006,Acucar 1kg,402,278,41,65,18,5.2,730
56,2024-01-22,4,F3 - Mercearia,F3-006,Acucar 1kg,316,212,43,32,29,5.2,730
57,2024-01-29,5,F3 - Mercearia,F3-006,Acucar 1kg,314,193,65,33,23,5.2,730
58,2024-02-05,6,F3 - Mercearia,F3-006,Acucar 1kg,304,214,40,32,18,5.2,730
59,2024-02-12,7,F3 - Mercearia,F3-006,Acucar 1kg,330,226,38,31,35,5.2,730
60,2024-02-19,8,F3 - Mercearia,F3-006,Acucar 1kg,324,230,57,34,3,5.2,730
61,2024-02-26,9,F3 - Mercearia,F3-006,Acucar 1kg,315,212,53,27,23,5.2,730
62,2024-03-04,10,F3 - Mercearia,F3-006,Acucar 1kg,313,218,56,29,10,5.2,730
63,2024-03-11,11,F3 - Mercearia,F3-006,Acucar 1kg,342,230,68,23,21,5.2,730
64,2024-03-18,12,F3 - Mercearia,F3-006,Acucar 1kg,450,301,80,43,26,5.2,730
65,2024-03-25,13,F3 - Mercearia,F3-006,Acucar 1kg,449,301,61,68,19,5.2,730
66,2024-04-01,14,F3 - Mercearia,F3-006,Acucar 1kg,349,214,76,46,13,5.2,730
67,2024-04-08,15,F3 - Mercearia,F3-006,Acucar 1kg,362,245,59,30,28,5.2,730
68,2024-04-15,16,F3 - Mercearia,F3-006,Acucar 1kg,460,345,67,34,14,5.2,730
69,2024-04-22,17,F3 - Mercearia,F3-006,Acucar 1kg,309,217,53,17,22,5.2,730
70,2024-04-29,18,F3 - Mercearia,F3-006,Acucar 1kg,350,237,62,34,17,5.2,730
71,2024-05-06,19,F3 - Mercearia,F3-006,Acucar 1kg,333,243,43,38,9,5.2,730
72,2024-05-13,20,F3 - Mercearia,F3-006,Acucar 1kg,464,313,85,43,23,5.2,730
73,2024-05-20,21,F3 - Mercearia,F3-006,Acucar 1kg,492,359,60,25,48,5.2,730
74,2024-05-27,22,F3 - Mercearia,F3-006,Acucar 1kg,394,273,77,40,4,5.2,730
75,2024-06-03,23,F3 - Mercearia,F3-006,Acucar 1kg,314,220,46,45,3,5.2,730
76,2024-06-10,24,F3 - Mercearia,F3-006,Acucar 1kg,399,287,50,41,21,5.2,730
77,2024-06-17,25,F3 - Mercearia,F3-006,Acucar 1kg,441,299,94,44,4,5.2,730
78,2024-06-24,26,F3 - Mercearia,F3-006,Acucar 1kg,550,392,92,34,32,5.2,730
79,2024-07-01,27,F3 - Mercearia,F3-006,Acucar 1kg,466,336,52,48,30,5.2,730
80,2024-07-08,28,F3 - Mercearia,F3-006,Acucar 1kg,421,287,68,29,37,5.2,730
81,2024-07-15,29,F3 - Mercearia,F3-006,Acucar 1kg,310,210,55,28,17,5.2,730
82,2024-07-22,30,F3 - Mercearia,F3-006,Acucar 1kg,401,293,43,44,21,5.2,730
83,2024-07-29,31,F3 - Mercearia,F3-006,Acucar 1kg,487,354,79,41,13,5.2,730
84,2024-08-05,32,F3 - Mercearia,F3-006,Acucar 1kg,365,272,57,13,23,5.2,730
85,2024-08-12,33,F3 - Mercearia,F3-006,Acucar 1kg,414,281,53,46,34,5.2,730
86,2024-08-19,34,F3 - Mercearia,F3-006,Acucar 1kg,386,267,48,46,25,5.2,730
87,2024-08-26,35,F3 - Mercearia,F3-006,Acucar 1kg,357,244,49,56,8,5.2,730
88,2024-09-02,36,F3 - Mercearia,F3-006,Acucar 1kg,307,237,41,26,3,5.2,730
89,2024-09-09,37,F3 - Mercearia,F3-006,Acucar 1kg,376,251,45,51,29,5.2,730
90,2024-09-16,38,F3 - Mercearia,F3-006,Acucar 1kg,426,281,73,51,21,5.2,730
91,2024-09-23,39,F3 - Mercearia,F3-006,Acucar 1kg,371,248,66,13,44,5.2,730
92,2024-09-30,40,F3 - Mercearia,F3-006,Acucar 1kg,385,254,62,49,20,5.2,730
93,2024-10-07,41,F3 - Mercearia,F3-006,Acucar 1kg,333,208,65,33,27,5.2,730
94,2024-10-14,42,F3 - Mercearia,F3-006,Acucar 1kg,396,262,56,49,29,5.2,730
95,2024-10-21,43,F3 - Mercearia,F3-006,Acucar 1kg,304,212,56,33,3,5.2,730
96,2024-10-28,44,F3 - Mercearia,F3-006,Acucar 1kg,322,206,54,43,19,5.2,730
97,2024-11-04,45,F3 - Mercearia,F3-006,Acucar 1kg,317,211,53,36,17,5.2,730
98,2024-11-11,46,F3 - Mercearia,F3-006,Acucar 1kg,342,226,54,28,34,5.2,730
99,2024-11-18,47,F3 - Mercearia,F3-006,Acucar 1kg,476,330,95,40,11,5.2,730
100,2024-11-25,48,F3 - Mercearia,F3-006,Acucar 1kg,408,283,70,31,24,5.2,730
101,2024-12-02,49,F3 - Mercearia,F3-006,Acucar 1kg,335,248,57,15,15,5.2,730
102,2024-12-09,50,F3 - Mercearia,F3-006,Acucar 1kg,339,248,30,26,35,5.2,730
103,2024-12-16,51,F3 - Mercearia,F3-006,Acucar 1kg,342,241,51,27,23,5.2,730
104,2024-12-23,52,F3 - Mercearia,F3-006,Acucar 1kg,367,271,51,36,9,5.2,730
1,2023-01-02,1,F4 - Congelados,F4-001,Bowl Acai 400g,385,269,36,52,28,18.9,120
2,2023-01-09,2,F4 - Congelados,F4-001,Bowl Acai 400g,311,230,46,20,15,18.9,120
3,2023-01-16,3,F4 - Congelados,F4-001,Bowl Acai 400g,337,238,66,22,11,18.9,120
4,2023-01-23,4,F4 - Congelados,F4-001,Bowl Acai 400g,217,154,27,23,13,18.9,120
5,2023-01-30,5,F4 - Congelados,F4-001,Bowl Acai 400g,219,151,31,24,13,18.9,120
6,2023-02-06,6,F4 - Congelados,F4-001,Bowl Acai 400g,241,166,40,21,14,18.9,120
7,2023-02-13,7,F4 - Congelados,F4-001,Bowl Acai 400g,185,132,31,18,4,18.9,120
8,2023-02-20,8,F4 - Congelados,F4-001,Bowl Acai 400g,244,163,41,26,14,18.9,120
9,2023-02-27,9,F4 - Congelados,F4-001,Bowl Acai 400g,167,116,28,18,5,18.9,120
10,2023-03-06,10,F4 - Congelados,F4-001,Bowl Acai 400g,266,210,13,27,16,18.9,120
11,2023-03-13,11,F4 - Congelados,F4-001,Bowl Acai 400g,167,107,26,18,16,18.9,120
12,2023-03-20,12,F4 - Congelados,F4-001,Bowl Acai 400g,238,165,34,28,11,18.9,120
13,2023-03-27,13,F4 - Congelados,F4-001,Bowl Acai 400g,192,144,21,20,7,18.9,120
14,2023-04-03,14,F4 - Congelados,F4-001,Bowl Acai 400g,186,123,31,18,14,18.9,120
15,2023-04-10,15,F4 - Congelados,F4-001,Bowl Acai 400g,360,240,70,47,3,18.9,120
16,2023-04-17,16,F4 - Congelados,F4-001,Bowl Acai 400g,177,136,29,6,6,18.9,120
17,2023-04-24,17,F4 - Congelados,F4-001,Bowl Acai 400g,159,113,24,20,2,18.9,120
18,2023-05-01,18,F4 - Congelados,F4-001,Bowl Acai 400g,198,133,29,22,14,18.9,120
19,2023-05-08,19,F4 - Congelados,F4-001,Bowl Acai 400g,116,90,18,7,1,18.9,120
20,2023-05-15,20,F4 - Congelados,F4-001,Bowl Acai 400g,180,126,32,17,5,18.9,120
21,2023-05-22,21,F4 - Congelados,F4-001,Bowl Acai 400g,138,98,17,21,2,18.9,120
22,2023-05-29,22,F4 - Congelados,F4-001,Bowl Acai 400g,166,112,24,23,7,18.9,120
23,2023-06-05,23,F4 - Congelados,F4-001,Bowl Acai 400g,158,109,23,19,7,18.9,120
24,2023-06-12,24,F4 - Congelados,F4-001,Bowl Acai 400g,155,105,22,22,6,18.9,120
25,2023-06-19,25,F4 - Congelados,F4-001,Bowl Acai 400g,209,160,30,13,6,18.9,120
26,2023-06-26,26,F4 - Congelados,F4-001,Bowl Acai 400g,116,77,16,11,12,18.9,120
27,2023-07-03,27,F4 - Congelados,F4-001,Bowl Acai 400g,127,87,21,16,3,18.9,120
28,2023-07-10,28,F4 - Congelados,F4-001,Bowl Acai 400g,150,113,22,13,2,18.9,120
29,2023-07-17,29,F4 - Congelados,F4-001,Bowl Acai 400g,192,136,27,20,9,18.9,120
30,2023-07-24,30,F4 - Congelados,F4-001,Bowl Acai 400g,128,89,19,11,9,18.9,120
31,2023-07-31,31,F4 - Congelados,F4-001,Bowl Acai 400g,94,67,10,11,6,18.9,120
32,2023-08-07,32,F4 - Congelados,F4-001,Bowl Acai 400g,175,131,17,25,2,18.9,120
33,2023-08-14,33,F4 - Congelados,F4-001,Bowl Acai 400g,177,110,34,22,11,18.9,120
34,2023-08-21,34,F4 - Congelados,F4-001,Bowl Acai 400g,168,121,22,15,10,18.9,120
35,2023-08-28,35,F4 - Congelados,F4-001,Bowl Acai 400g,121,84,17,13,7,18.9,120
36,2023-09-04,36,F4 - Congelados,F4-001,Bowl Acai 400g,248,171,53,16,8,18.9,120
37,2023-09-11,37,F4 - Congelados,F4-001,Bowl Acai 400g,292,203,48,30,11,18.9,120
38,2023-09-18,38,F4 - Congelados,F4-001,Bowl Acai 400g,164,122,21,13,8,18.9,120
39,2023-09-25,39,F4 - Congelados,F4-001,Bowl Acai 400g,163,113,28,19,3,18.9,120
40,2023-10-02,40,F4 - Congelados,F4-001,Bowl Acai 400g,178,125,29,19,5,18.9,120
41,2023-10-09,41,F4 - Congelados,F4-001,Bowl Acai 400g,220,149,39,12,20,18.9,120
42,2023-10-16,42,F4 - Congelados,F4-001,Bowl Acai 400g,129,91,15,13,10,18.9,120
43,2023-10-23,43,F4 - Congelados,F4-001,Bowl Acai 400g,230,156,35,20,19,18.9,120
44,2023-10-30,44,F4 - Congelados,F4-001,Bowl Acai 400g,203,148,30,20,5,18.9,120
45,2023-11-06,45,F4 - Congelados,F4-001,Bowl Acai 400g,250,182,45,19,4,18.9,120
46,2023-11-13,46,F4 - Congelados,F4-001,Bowl Acai 400g,184,140,31,11,2,18.9,120
47,2023-11-20,47,F4 - Congelados,F4-001,Bowl Acai 400g,311,232,46,22,11,18.9,120
48,2023-11-27,48,F4 - Congelados,F4-001,Bowl Acai 400g,346,240,61,25,20,18.9,120
49,2023-12-04,49,F4 - Congelados,F4-001,Bowl Acai 400g,266,188,39,28,11,18.9,120
50,2023-12-11,50,F4 - Congelados,F4-001,Bowl Acai 400g,339,252,39,22,26,18.9,120
51,2023-12-18,51,F4 - Congelados,F4-001,Bowl Acai 400g,326,219,59,26,22,18.9,120
52,2023-12-25,52,F4 - Congelados,F4-001,Bowl Acai 400g,371,233,58,54,26,18.9,120
53,2024-01-01,1,F4 - Congelados,F4-001,Bowl Acai 400g,432,293,70,49,20,18.9,120
54,2024-01-08,2,F4 - Congelados,F4-001,Bowl Acai 400g,423,311,55,41,16,18.9,120
55,2024-01-15,3,F4 - Congelados,F4-001,Bowl Acai 400g,342,243,59,26,14,18.9,120
56,2024-01-22,4,F4 - Congelados,F4-001,Bowl Acai 400g,324,217,56,22,29,18.9,120
57,2024-01-29,5,F4 - Congelados,F4-001,Bowl Acai 400g,332,236,36,31,29,18.9,120
58,2024-02-05,6,F4 - Congelados,F4-001,Bowl Acai 400g,318,240,49,25,4,18.9,120
59,2024-02-12,7,F4 - Congelados,F4-001,Bowl Acai 400g,233,162,41,18,12,18.9,120
60,2024-02-19,8,F4 - Congelados,F4-001,Bowl Acai 400g,219,155,29,26,9,18.9,120
61,2024-02-26,9,F4 - Congelados,F4-001,Bowl Acai 400g,415,306,54,38,17,18.9,120
62,2024-03-04,10,F4 - Congelados,F4-001,Bowl Acai 400g,344,229,58,39,18,18.9,120
63,2024-03-11,11,F4 - Congelados,F4-001,Bowl Acai 400g,223,166,23,23,11,18.9,120
64,2024-03-18,12,F4 - Congelados,F4-001,Bowl Acai 400g,275,173,46,33,23,18.9,120
65,2024-03-25,13,F4 - Congelados,F4-001,Bowl Acai 400g,180,126,24,27,3,18.9,120
66,2024-04-01,14,F4 - Congelados,F4-001,Bowl Acai 400g,262,193,39,26,4,18.9,120
67,2024-04-08,15,F4 - Congelados,F4-001,Bowl Acai 400g,214,160,30,22,2,18.9,120
68,2024-04-15,16,F4 - Congelados,F4-001,Bowl Acai 400g,285,223,54,5,3,18.9,120
69,2024-04-22,17,F4 - Congelados,F4-001,Bowl Acai 400g,177,123,24,16,14,18.9,120
70,2024-04-29,18,F4 - Congelados,F4-001,Bowl Acai 400g,201,128,32,27,14,18.9,120
71,2024-05-06,19,F4 - Congelados,F4-001,Bowl Acai 400g,228,148,34,27,19,18.9,120
72,2024-05-13,20,F4 - Congelados,F4-001,Bowl Acai 400g,192,135,38,15,4,18.9,120
73,2024-05-20,21,F4 - Congelados,F4-001,Bowl Acai 400g,181,129,27,19,6,18.9,120
74,2024-05-27,22,F4 - Congelados,F4-001,Bowl Acai 400g,221,158,25,24,14,18.9,120
75,2024-06-03,23,F4 - Congelados,F4-001,Bowl Acai 400g,189,131,24,23,11,18.9,120
76,2024-06-10,24,F4 - Congelados,F4-001,Bowl Acai 400g,203,141,24,27,11,18.9,120
77,2024-06-17,25,F4 - Congelados,F4-001,Bowl Acai 400g,235,156,33,28,18,18.9,120
78,2024-06-24,26,F4 - Congelados,F4-001,Bowl Acai 400g,210,126,30,17,37,18.9,120
79,2024-07-01,27,F4 - Congelados,F4-001,Bowl Acai 400g,151,102,23,18,8,18.9,120
80,2024-07-08,28,F4 - Congelados,F4-001,Bowl Acai 400g,196,131,31,21,13,18.9,120
81,2024-07-15,29,F4 - Congelados,F4-001,Bowl Acai 400g,150,112,22,9,7,18.9,120
82,2024-07-22,30,F4 - Congelados,F4-001,Bowl Acai 400g,170,131,20,17,2,18.9,120
83,2024-07-29,31,F4 - Congelados,F4-001,Bowl Acai 400g,172,108,28,23,13,18.9,120
84,2024-08-05,32,F4 - Congelados,F4-001,Bowl Acai 400g,186,140,29,15,2,18.9,120
85,2024-08-12,33,F4 - Congelados,F4-001,Bowl Acai 400g,163,116,21,18,8,18.9,120
86,2024-08-19,34,F4 - Congelados,F4-001,Bowl Acai 400g,233,155,44,18,16,18.9,120
87,2024-08-26,35,F4 - Congelados,F4-001,Bowl Acai 400g,258,183,42,30,3,18.9,120
88,2024-09-02,36,F4 - Congelados,F4-001,Bowl Acai 400g,173,121,21,19,12,18.9,120
89,2024-09-09,37,F4 - Congelados,F4-001,Bowl Acai 400g,268,179,51,23,15,18.9,120
90,2024-09-16,38,F4 - Congelados,F4-001,Bowl Acai 400g,280,210,38,23,9,18.9,120
91,2024-09-23,39,F4 - Congelados,F4-001,Bowl Acai 400g,271,189,44,30,8,18.9,120
92,2024-09-30,40,F4 - Congelados,F4-001,Bowl Acai 400g,228,155,41,29,3,18.9,120
93,2024-10-07,41,F4 - Congelados,F4-001,Bowl Acai 400g,302,216,42,25,19,18.9,120
94,2024-10-14,42,F4 - Congelados,F4-001,Bowl Acai 400g,236,174,32,15,15,18.9,120
95,2024-10-21,43,F4 - Congelados,F4-001,Bowl Acai 400g,187,127,32,19,9,18.9,120
96,2024-10-28,44,F4 - Congelados,F4-001,Bowl Acai 400g,272,194,42,31,5,18.9,120
97,2024-11-04,45,F4 - Congelados,F4-001,Bowl Acai 400g,306,194,48,40,24,18.9,120
98,2024-11-11,46,F4 - Congelados,F4-001,Bowl Acai 400g,171,119,23,19,10,18.9,120
99,2024-11-18,47,F4 - Congelados,F4-001,Bowl Acai 400g,522,357,78,53,34,18.9,120
100,2024-11-25,48,F4 - Congelados,F4-001,Bowl Acai 400g,304,237,30,28,9,18.9,120
101,2024-12-02,49,F4 - Congelados,F4-001,Bowl Acai 400g,336,222,57,41,16,18.9,120
102,2024-12-09,50,F4 - Congelados,F4-001,Bowl Acai 400g,395,286,61,19,29,18.9,120
103,2024-12-16,51,F4 - Congelados,F4-001,Bowl Acai 400g,350,240,59,26,25,18.9,120
104,2024-12-23,52,F4 - Congelados,F4-001,Bowl Acai 400g,388,299,50,35,4,18.9,120
1,2023-01-02,1,F4 - Congelados,F4-002,Wrap Proteico 300g,294,226,38,27,3,22.5,90
2,2023-01-09,2,F4 - Congelados,F4-002,Wrap Proteico 300g,193,137,23,26,7,22.5,90
3,2023-01-16,3,F4 - Congelados,F4-002,Wrap Proteico 300g,205,146,33,16,10,22.5,90
4,2023-01-23,4,F4 - Congelados,F4-002,Wrap Proteico 300g,124,83,23,7,11,22.5,90
5,2023-01-30,5,F4 - Congelados,F4-002,Wrap Proteico 300g,162,119,27,12,4,22.5,90
6,2023-02-06,6,F4 - Congelados,F4-002,Wrap Proteico 300g,166,126,21,17,2,22.5,90
7,2023-02-13,7,F4 - Congelados,F4-002,Wrap Proteico 300g,132,82,25,15,10,22.5,90
8,2023-02-20,8,F4 - Congelados,F4-002,Wrap Proteico 300g,179,132,29,14,4,22.5,90
